timestamp,Conductividad DAF,Flujo Parshall 01 entrada a Ecualizador 1,Flujo de envío a DAF,Nivel Clarificado DAF (Tk 80m3),Nivel Ecualizador 1 (Tk 30m3),Nivel Ecualizador 2 (Tk 250m3),Temperatura DAF,Turbidez salida DAF,pH Clarificado DAF (Tk 80m3),pH Ecualizador 2 (Tk 250m3),pH coagulación entrada DAF,pH entrada a Ecualizador 1,pH entrada a Ecualizador 2 (Tk 250m3),pH salida a Parshall 02,pH salida y control Ecualizador 1,planta1_activa
2025-06-17 18:01:00+00:00,0.0,2.1145832538604736,9.993489265441896,63.56119918823242,70.46295928955078,82.54340362548828,,2841.145751953125,7.186849117279053,0.0,5.884476184844971,,4.756293296813965,6.821759223937988,6.660417079925537,1.0
2025-06-17 18:02:00+00:00,0.0339988432824611,2.1145832538604736,9.928385734558104,62.76041793823242,71.27314758300781,82.5289306640625,,3188.3681640625,7.080006122589111,0.0,5.871311187744141,,4.737557888031006,6.821759223937988,6.6484375,1.0
2025-06-17 18:03:00+00:00,0.0202546287328004,2.0138888359069824,9.74392318725586,62.197265625,72.23379516601562,82.11805725097656,,3604.166748046875,7.135705947875977,0.0,5.933087348937988,,4.802878856658936,6.823784828186035,6.640451431274414,1.0
2025-06-17 18:04:00+00:00,0.0,1.9887152910232544,9.67881965637207,61.669921875,73.4490737915039,81.92129516601562,,338.68634033203125,7.195963382720947,0.0,5.966001033782959,,4.773509979248047,6.825809955596924,6.634461879730225,1.0
2025-06-17 18:05:00+00:00,0.0332754626870155,1.9635416269302368,9.65711784362793,60.751953125,74.96527862548828,81.90972137451172,,84.20138549804688,7.138237476348877,0.0,5.985749244689941,,4.7760419845581055,6.823784828186035,6.624479293823242,1.0
2025-06-17 18:06:00+00:00,0.0,1.8880207538604736,10.112847328186035,60.24739837646485,76.95601654052734,81.8865737915039,,242.6215209960937,7.268880367279053,0.0,5.995876312255859,,4.782624244689941,6.821759223937988,6.618489742279053,1.0
2025-06-17 18:07:00+00:00,0.027488425374031,1.8628472089767456,10.199652671813965,61.57551956176758,77.55786895751953,81.31944274902344,,400.8970031738281,7.31749153137207,0.0,6.003472328186035,,4.768952369689941,6.817708015441895,6.610503673553467,1.0
2025-06-17 18:08:00+00:00,0.0,1.7873263359069824,10.16710090637207,60.60546875,77.33795928955078,81.43807983398438,,566.1168823242188,7.35243034362793,0.0,5.986762046813965,,4.833766937255859,6.813657283782959,6.602517604827881,1.0
2025-06-17 18:09:00+00:00,0.0217013899236917,1.9383680820465088,9.733072280883787,59.57682418823242,76.15740966796875,81.22974395751953,,756.9443969726562,7.114944934844971,0.0,6.006003856658936,,4.759838104248047,6.809606552124023,6.598524570465088,1.0
2025-06-17 18:10:00+00:00,0.0057870373129844,2.2404513359069824,10.03689193725586,58.60025787353516,75.1157455444336,81.62036895751953,,979.8900756835938,7.145327091217041,0.0,6.027271270751953,,4.759838104248047,6.803530216217041,6.590538501739502,1.0
2025-06-17 18:12:00+00:00,0.0238715279847383,2.4166667461395264,9.624566078186035,58.69791793823242,73.78472137451172,81.58853912353516,,1110.098388671875,7.104311466217041,0.0,6.022207736968994,,4.783130645751953,6.80555534362793,6.588541507720947,1.0
2025-06-17 18:13:00+00:00,0.0231481492519378,2.5173611640930176,10.394965171813965,59.62890625,71.97916412353516,81.35127258300781,,1328.414306640625,7.178747177124023,0.0,6.001953125,,4.751229763031006,6.821759223937988,6.582552433013916,1.0
2025-06-17 18:14:00+00:00,0.0159143507480621,2.668402910232544,10.05859375,60.49153900146485,70.97222137451172,81.77083587646484,,1656.105224609375,7.19444465637207,0.0,6.016637802124023,,4.771484375,6.829860687255859,6.588541507720947,1.0
2025-06-17 18:15:00+00:00,0.0383391194045543,3.171875,10.112847328186035,61.21744537353516,70.09259033203125,81.72743225097656,,1949.7974853515625,7.11241340637207,0.0,6.000940322875977,,4.746166229248047,6.837963104248047,6.586545467376709,1.0
2025-06-17 18:16:00+00:00,0.0325520820915699,4.556423664093018,9.602865219116213,61.75130081176758,69.1782455444336,81.84896087646484,,2241.030029296875,7.20203971862793,0.0,6.006003856658936,,4.774016380310059,6.837963104248047,6.580555438995361,1.0
2025-06-17 18:17:00+00:00,0.0072337961755692,5.462673664093018,9.798176765441896,62.25911331176758,69.95370483398438,81.75636291503906,,2559.317138671875,7.191912651062012,0.0,6.009042263031006,,4.739583015441895,6.839988231658936,6.566579818725586,1.0
2025-06-17 18:18:00+00:00,0.0014467593282461,5.6640625,10.15625,62.97200775146485,71.2384262084961,81.45833587646484,,2906.82861328125,7.059244632720947,0.0,5.975115776062012,,4.765407562255859,6.842014312744141,6.5605902671813965,1.0
2025-06-17 18:19:00+00:00,0.0036168980877846,5.865451812744141,9.939236640930176,63.17708206176758,72.43055725097656,81.57986450195312,,3227.864501953125,7.209129333496094,0.0,5.981192111968994,,4.789206981658936,6.850115776062012,6.554600715637207,1.0
2025-06-17 18:20:00+00:00,0.0419560149312019,5.4375,9.88498306274414,63.00455856323242,74.03935241699219,81.3946762084961,,3683.159912109375,7.158998966217041,0.0,6.001953125,,4.763889312744141,6.852141380310059,6.550607681274414,1.0
2025-06-17 18:21:00+00:00,0.0202546287328004,4.959201335906982,10.069443702697754,63.92252731323242,75.6134262084961,81.05323791503906,,4000.0,7.174189567565918,0.0,6.026764869689941,,4.757306098937988,6.852141380310059,6.546614646911621,1.0
2025-06-17 18:22:00+00:00,0.0050636571832001,4.3046875,9.223090171813965,64.765625,76.64351654052734,80.9085693359375,,4000.0,7.328631401062012,0.0,6.03993034362793,,4.759838104248047,6.852141380310059,6.542621612548828,1.0
2025-06-17 18:23:00+00:00,0.0542534701526165,4.052951335906982,9.66796875,65.673828125,77.65045928955078,80.5960693359375,,4000.0,7.148365497589111,0.0,6.051577091217041,,4.802878856658936,6.852141380310059,6.536632061004639,1.0
2025-06-17 18:24:00+00:00,0.0,3.725694417953491,9.505208015441896,66.58853912353516,76.8634262084961,80.4195556640625,,4000.0,7.079499244689941,0.0,6.05967903137207,,4.701605796813965,6.848090171813965,6.534635543823242,1.0
2025-06-17 18:25:00+00:00,0.0057870373129844,3.3229167461395264,10.145400047302246,67.08984375,75.79861450195312,80.63946533203125,,4000.0,7.104311466217041,0.0,6.066768169403076,,4.760344505310059,6.846065044403076,6.532639026641846,1.0
2025-06-17 18:26:00+00:00,0.0180844906717538,3.3984375,9.711371421813965,67.724609375,74.72222137451172,80.73495483398438,,4000.0,7.090639591217041,0.0,6.068793296813965,,4.772497177124023,6.844039440155029,6.532639026641846,1.0
2025-06-17 18:27:00+00:00,0.0151909720152616,3.5243053436279297,9.711371421813965,67.87435150146484,73.61111450195312,80.72916412353516,,4000.0,7.200520992279053,0.0,6.0799336433410645,,4.7537617683410645,6.839988231658936,6.534635543823242,1.0
2025-06-17 18:28:00+00:00,0.0397858805954456,4.002604007720947,9.624566078186035,68.19010925292969,72.14120483398438,80.89409637451172,,4000.0,7.155960559844971,0.0,6.085503578186035,,4.742621421813965,6.837963104248047,6.536632061004639,1.0
2025-06-17 18:29:00+00:00,0.0151909720152616,4.53125,9.9609375,68.68814849853516,70.8217544555664,80.99536895751953,,4000.0,7.332176208496094,0.0,6.0799336433410645,,4.765914440155029,6.8359375,6.544618129730225,1.0
2025-06-17 18:30:00+00:00,0.0122974533587694,5.160590171813965,10.03689193725586,69.02994537353516,70.4398193359375,80.68576049804688,,4000.0,7.034938812255859,0.0,6.09765625,,4.771484375,6.829860687255859,6.554600715637207,1.0
2025-06-17 18:31:00+00:00,0.0050636571832001,6.1171875,9.722222328186035,69.49869537353516,69.62963104248047,80.96064758300781,,3930.989501953125,7.128110408782959,0.0,6.081958770751953,,4.752748966217041,6.825809955596924,6.55859375,1.0
2025-06-17 18:33:00+00:00,0.0,6.44444465637207,9.88498306274414,70.45247650146484,69.09722137451172,81.12847137451172,,3583.622802734375,7.087601184844971,0.0,6.090567111968994,,4.773003578186035,6.821759223937988,6.562586784362793,1.0
2025-06-17 18:34:00+00:00,0.0166377313435077,6.419270992279053,9.993489265441896,71.25,70.13888549804688,81.06192016601562,,3639.7568359375,7.277488708496094,0.0,6.074363231658936,,4.751229763031006,6.817708015441895,6.5526041984558105,1.0
2025-06-17 18:35:00+00:00,0.0057870373129844,6.34375,10.145400047302246,71.845703125,71.66666412353516,80.89409637451172,,4000.0,7.160517692565918,0.0,6.086516380310059,,4.753254890441895,6.817708015441895,6.556597232818604,1.0
